text.started,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,image1.started,textbox1.started,image2.started,textbox2.started,image3.started,textbox3.started,image4.started,textbox4.started,image5.started,textbox5.started,image6.started,textbox6.started,participant,session,date,expName,psychopyVersion,frameRate,
23.1002882449975,25.09699257399916,25.09699257399916,space,1.6984270579996519,,,,,,,,,,,,,047310,001,2022-12-19_14h52.15.702,VisualComplexity_RO,2022.2.4,None,
,,,,,26.870033301998774,26.870033301998774,26.870033301998774,26.870033301998774,26.870033301998774,26.870033301998774,26.870033301998774,26.870033301998774,26.870033301998774,26.870033301998774,26.870033301998774,26.870033301998774,,,,,,,
