text.started,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,exit_Text.started,key_resp_EXIT.started,image1.started,textbox1.started,image2.started,textbox2.started,image3.started,textbox3.started,image4.started,textbox4.started,image5.started,textbox5.started,image6.started,textbox6.started,image7.started,textbox7.started,image8.started,textbox8.started,image9.started,textbox9.started,image10.started,textbox10.started,image11.started,textbox11.started,image12.started,textbox12.started,image13.started,textbox13.started,image14.started,textbox14.started,key_resp_EXIT.keys,key_resp_EXIT.rt,textbox1.text,textbox2.text,textbox3.text,textbox4.text,textbox5.text,textbox6.text,textbox7.text,textbox8.text,textbox9.text,textbox10.text,textbox11.text,textbox12.text,textbox13.text,textbox14.text,text_3.started,participant,session,date,expName,psychopyVersion,frameRate,
17.085685918002127,17.587584379001783,17.587584379001783,space,0.7995941709996259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970217,001,2022-12-19_15h34.51.865,VisualComplexity_RO,2022.2.4,None,
,,,,,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,18.521304300000338,return,25.47568922999926,,,,,,,,,,,,,,,,970217,001,2022-12-19_15h34.51.865,VisualComplexity_RO,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1,2,2,3,3,4,5,6,7,8,1,10,13,14,44.029698130001634,,,,,,,
