text.started,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,image1.started,textbox1.started,participant,session,date,expName,psychopyVersion,frameRate,
16.803864909001277,20.819291069001338,20.819291069001338,space,0.7150054149969947,,,342776,001,2022-12-19_14h17.45.453,VisualComplexity_RO,2022.2.4,None,
,,,,,21.599373039000056,21.599373039000056,,,,,,,
