text.started,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,image1.started,textbox1.started,image2.started,textbox2.started,image3.started,textbox3.started,image4.started,textbox4.started,image5.started,textbox5.started,image6.started,textbox6.started,participant,session,date,expName,psychopyVersion,frameRate,
17.370825361998868,19.384351299999253,19.384351299999253,space,0.8703032129997155,,,,,,,,,,,,,349775,001,2022-12-19_14h54.07.441,VisualComplexity_RO,2022.2.4,None,
,,,,,20.35259195099934,20.35259195099934,20.35259195099934,20.35259195099934,20.35259195099934,20.35259195099934,20.35259195099934,20.35259195099934,20.35259195099934,20.35259195099934,20.35259195099934,20.35259195099934,,,,,,,
