text.started,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,exit_Text.started,key_resp_EXIT.started,image1.started,textbox1.started,image2.started,textbox2.started,image3.started,textbox3.started,image4.started,textbox4.started,image5.started,textbox5.started,image6.started,textbox6.started,image7.started,textbox7.started,image8.started,textbox8.started,image9.started,textbox9.started,image10.started,textbox10.started,image11.started,textbox11.started,image12.started,textbox12.started,image13.started,textbox13.started,image14.started,textbox14.started,key_resp_EXIT.keys,key_resp_EXIT.rt,textbox1.text,textbox2.text,textbox3.text,textbox4.text,textbox5.text,textbox6.text,textbox7.text,textbox8.text,textbox9.text,textbox10.text,textbox11.text,textbox12.text,textbox13.text,textbox14.text,text_3.started,participant,session,date,expName,psychopyVersion,frameRate,
23.635114410004462,24.13899297300668,24.13899297300668,space,2.3401390920043923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393112,001,2023-01-17_14h26.22.418,VisualComplexity_RO,2022.2.4,None,
,,,,,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,26.626549923006678,return,16.642091387999244,,,,,,,,,,,,,,,,393112,001,2023-01-17_14h26.22.418,VisualComplexity_RO,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 
",,,,,,,,,,,,,,43.32189255699632,,,,,,,
