text.started,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,image1.started,textbox1.started,participant,session,date,expName,psychopyVersion,frameRate,
25.530182285998308,29.542525471999397,29.542525471999397,space,2.5999326940000174,,,194485,001,2022-12-19_14h08.45.558,VisualComplexity_RO,2022.2.4,None,
,,,,,32.22291685599703,32.22291685599703,,,,,,,
