text.started,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,image1.started,textbox1.started,image2.started,textbox2.started,image3.started,textbox3.started,image4.started,textbox4.started,image5.started,textbox5.started,participant,session,date,expName,psychopyVersion,frameRate,
20.75144488300066,22.756143784001324,22.756143784001324,space,2.5555473920030636,,,,,,,,,,,785264,001,2022-12-19_14h38.00.948,VisualComplexity_RO,2022.2.4,None,
,,,,,25.419677227000648,25.419677227000648,25.419677227000648,25.419677227000648,25.419677227000648,25.419677227000648,25.419677227000648,25.419677227000648,25.419677227000648,25.419677227000648,,,,,,,
