text.started,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,exit_Text.started,key_resp_EXIT.started,image1.started,textbox1.started,image2.started,textbox2.started,image3.started,textbox3.started,image4.started,textbox4.started,image5.started,textbox5.started,image6.started,textbox6.started,image7.started,textbox7.started,image8.started,textbox8.started,image9.started,textbox9.started,image10.started,textbox10.started,image11.started,textbox11.started,participant,session,date,expName,psychopyVersion,frameRate,
18.81847321999885,19.329302680998808,19.329302680998808,space,0.5329460749999271,,,,,,,,,,,,,,,,,,,,,,,,,116084,001,2022-12-19_15h26.59.341,VisualComplexity_RO,2022.2.4,None,
,,,,,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,19.9736565480016,,,,,,,
