text.started,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,exit_Text.started,image1.started,textbox1.started,image2.started,textbox2.started,image3.started,textbox3.started,image4.started,textbox4.started,image5.started,textbox5.started,image6.started,textbox6.started,image11.started,textbox11.started,key_resp_EXIT.started,textbox1.text,textbox2.text,textbox3.text,textbox4.text,textbox5.text,textbox6.text,textbox11.text,key_resp_EXIT.keys,key_resp_EXIT.rt,text_3.started,participant,session,date,expName,psychopyVersion,frameRate,
19.309699867000745,19.814280167000106,19.814280167000106,space,0.759804704997805,,,,,,,,,,,,,,,,,,,,,,,,,,,139058,001,2022-12-19_15h16.52.730,VisualComplexity_RO,2022.2.4,None,
,,,,,20.686268068999198,20.686268068999198,20.686268068999198,20.686268068999198,20.686268068999198,20.686268068999198,20.686268068999198,20.686268068999198,20.686268068999198,20.686268068999198,20.686268068999198,20.686268068999198,20.686268068999198,20.686268068999198,20.686268068999198,20.686268068999198,1,2,3,4,5,6,"11
",return,10.248857434999081,,139058,001,2022-12-19_15h16.52.730,VisualComplexity_RO,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.981033833002584,,,,,,,
